flight_number,airline,passengers,arrival_date,arrival_time
1765,DL,2586,20130624,19000101134800
739,AA,1389,20130624,19000101135100
308,B6,273,20130624,19000101152200
1373,B6,636,20130624,19000101155700
226,WN,1605,20130624,19000101160700
759,AA,1389,20130624,19000101181600
3267,EV,284,20130624,19000101201500
4377,EV,820,20130624,19000101202200
327,B6,937,20130624,19000101210900
2019,AA,888,20130624,19000101220700
5207,EV,378,20130624,19000101222200
5678,EV,569,20130624,19000101223300
1604,UA,200,20130624,19000101233600
5254,EV,1031,20130624,19000101233900
1247,DL,762,20130625,19000101002600
1464,UA,404,20130625,19000101004600
3433,9E,589,20130625,19000101011000
4150,EV,569,20130625,19000101082400
334,US,2133,20130625,19000101090800
867,DL,187,20130625,19000101102400
163,B6,1041,20130625,19000101103300
2122,US,184,20130625,19000101105000
413,AA,1598,20130625,19000101110400
732,UA,2454,20130625,19000101121700
3588,MQ,1020,20130625,19000101162000
2280,DL,1069,20130625,19000101183000
477,B6,828,20130625,19000101184300
3459,9E,765,20130625,19000101184800
3357,MQ,762,20130625,19000101193700
843,DL,760,20130625,19000101195600
837,F9,1620,20130625,19000101203900
785,AA,1389,20130625,19000101205900
4322,EV,246,20130625,19000101205900
119,AA,2454,20130625,19000101212400
4532,EV,628,20130625,19000101213800
3525,9E,740,20130625,19000101222100
1218,UA,1372,20130625,19000101224300
1691,AA,1372,20130625,19000101224400
87,DL,1990,20130625,19000101225100
135,B6,2153,20130625,19000101231200
1854,DL,1076,20130626,19000101014100
1491,B6,199,20130626,19000101090700
23,B6,2475,20130626,19000101093900
4519,EV,583,20130626,19000101101000
1429,DL,2248,20130626,19000101102300
2602,B6,301,20130626,19000101115200
308,B6,273,20130626,19000101150900
348,FL,762,20130626,19000101155100
1129,B6,1074,20130626,19000101164700
15,UA,4963,20130626,19000101181100
531,UA,1416,20130626,19000101195900
1266,UA,2454,20130626,19000101202400
1899,US,544,20130626,19000101204300
5038,EV,866,20130626,19000101215300
5048,EV,292,20130626,19000101225500
1241,UA,997,20130627,19000101001100
3285,9E,1182,20130627,19000101004100
234,UA,1372,20130627,19000101004800
915,B6,2586,20130627,19000101030100
1691,UA,2475,20130627,19000101083900
701,AA,1089,20130627,19000101084800
4419,EV,1131,20130627,19000101100100
2147,AA,1085,20130627,19000101145300
5148,EV,746,20130627,19000101150100
1455,DL,1096,20130627,19000101153900
1164,UA,1065,20130627,19000101160400
1639,B6,1080,20130627,19000101162600
3267,EV,284,20130627,19000101164500
575,B6,1182,20130627,19000101165400
779,AA,1096,20130627,19000101175700
133,AA,2475,20130627,19000101182800
763,AA,1389,20130627,19000101183700
1618,UA,997,20130627,19000101184700
1491,UA,733,20130627,19000101192900
509,UA,1620,20130627,19000101195200
2138,US,184,20130627,19000101200400
4294,EV,708,20130627,19000101212000
1899,US,544,20130627,19000101215200
153,B6,1028,20130627,19000101223400
71,B6,1990,20130628,19000101000300
3674,MQ,419,20130628,19000101004600
1103,B6,1598,20130628,19000101033500
1696,WN,872,20130628,19000101084300
2165,US,214,20130628,19000101091500
1701,UA,1065,20130628,19000101092700
1209,UA,2454,20130628,19000101095600
443,AA,1089,20130628,19000101101900
4714,EV,529,20130628,19000101105300
1151,UA,2402,20130628,19000101110400
1144,UA,937,20130628,19000101111200
4709,EV,416,20130628,19000101145800
4978,EV,544,20130628,19000101175600
1819,DL,1020,20130628,19000101191000
2331,DL,502,20130628,19000101193000
1899,US,544,20130628,19000101193900
2181,DL,950,20130628,19000101194500
73,DL,760,20130628,19000101211800
1074,UA,2227,20130629,19000101084600
371,B6,1076,20130629,19000101084700
4125,EV,445,20130629,19000101084900
261,UA,2133,20130629,19000101085300
5475,EV,655,20130629,19000101124400
2219,DL,1020,20130629,19000101124500
3658,MQ,762,20130629,19000101142300
5557,EV,378,20130629,19000101151700
1773,DL,2248,20130629,19000101180900
3365,MQ,213,20130629,19000101190700
3327,WN,1620,20130629,19000101195800
61,DL,762,20130629,19000101201200
1677,US,544,20130629,19000101203000
4543,EV,1017,20130629,19000101215300
4276,EV,116,20130629,19000101223200
343,UA,1620,20130630,19000101082200
3478,MQ,502,20130630,19000101092500
3531,MQ,431,20130630,19000101100300
15,AS,2402,20130630,19000101100900
1429,DL,2248,20130630,19000101103000
315,DL,1598,20130630,19000101104900
1511,B6,1068,20130630,19000101105000
219,B6,541,20130630,19000101110100
2319,DL,1020,20130630,19000101114500
642,UA,2586,20130630,19000101124800
654,WN,711,20130630,19000101130900
4660,EV,419,20130630,19000101161900
1284,UA,2565,20130630,19000101200000
449,US,529,20130630,19000101203500
1282,UA,1605,20130630,19000101211100
573,B6,997,20130630,19000101224300
299,B6,950,20130630,19000101230800
108,B6,273,20130630,19000101235900
2065,DL,1069,20130701,19000101002300
1895,AA,1085,20130701,19000101092300
397,UA,2586,20130701,19000101115100
4104,EV,628,20130701,19000101134500
329,AA,733,20130701,19000101143500
5796,EV,529,20130701,19000101162900
673,DL,746,20130701,19000101165200
575,B6,1182,20130701,19000101180600
325,B6,1005,20130701,19000101183800
1455,DL,1096,20130701,19000101185300
213,B6,2465,20130701,19000101194700
1999,AA,1085,20130701,19000101201000
1013,B6,2465,20130701,19000101210500
807,UA,1416,20130701,19000101212700
1629,DL,2248,20130701,19000101221200
1604,UA,200,20130701,19000101225500
1292,UA,1065,20130701,19000101232400
2139,DL,1096,20130701,19000101234500
1241,UA,997,20130701,19000101235800
225,B6,1005,20130702,19000101001700
2002,B6,301,20130702,19000101001800
526,WN,888,20130702,19000101075300
2602,B6,301,20130702,19000101114900
1855,AA,888,20130702,19000101130400
3845,EV,246,20130702,19000101131900
3404,MQ,431,20130702,19000101132700
401,DL,746,20130702,19000101135700
2445,DL,950,20130702,19000101140200
3461,MQ,764,20130702,19000101150900
451,DL,762,20130702,19000101173100
1492,UA,719,20130702,19000101174300
4687,EV,569,20130702,19000101182200
423,UA,937,20130702,19000101184200
1151,UA,2402,20130702,19000101185000
2459,DL,944,20130702,19000101192300
413,VX,2475,20130702,19000101204100
3470,9E,589,20130703,19000101000700
425,B6,1005,20130703,19000101012900
1696,WN,872,20130703,19000101082400
2003,DL,1096,20130703,19000101095700
3407,MQ,479,20130703,19000101100100
857,DL,2446,20130703,19000101104400
5711,EV,228,20130703,19000101111200
3611,MQ,719,20130703,19000101111500
518,B6,187,20130703,19000101111900
353,FL,397,20130703,19000101112400
3853,EV,748,20130703,19000101114600
208,B6,273,20130703,19000101122200
301,DL,1598,20130703,19000101123200
642,UA,2586,20130703,19000101124500
5545,EV,488,20130703,19000101125100
1031,DL,502,20130703,19000101131900
883,AA,1372,20130703,19000101174000
2793,MQ,483,20130703,19000101175200
4336,EV,746,20130703,19000101181200
262,WN,1605,20130703,19000101184500
86,B6,264,20130703,19000101201500
1078,UA,1569,20130703,19000101202600
1464,UA,404,20130703,19000101221500
883,B6,944,20130703,19000101230000
4204,EV,1325,20130703,19000101232700
425,B6,1005,20130704,19000101012600
1629,US,96,20130704,19000101070200
15,AS,2402,20130704,19000101094100
1592,UA,937,20130704,19000101095000
116,B6,209,20130704,19000101102600
5222,EV,488,20130704,19000101105000
1491,B6,199,20130704,19000101110600
325,AA,733,20130704,19000101112900
3853,EV,748,20130704,19000101113900
3644,MQ,762,20130704,19000101120300
1307,B6,228,20130704,19000101130000
745,AA,1389,20130704,19000101150400
1140,WN,1428,20130704,19000101150600
2261,WN,2133,20130704,19000101153500
583,UA,1372,20130704,19000101161800
894,US,544,20130704,19000101185400
1119,B6,541,20130704,19000101190200
4700,EV,529,20130704,19000101211100
3971,9E,541,20130704,19000101213000
1505,B6,1826,20130704,19000101222300
2391,DL,1005,20130704,19000101225400
1103,B6,1598,20130705,19000101012000
33,AA,2475,20130705,19000101095200
867,DL,187,20130705,19000101100700
313,AA,733,20130705,19000101110800
5828,EV,160,20130705,19000101113800
271,B6,1076,20130705,19000101122500
3644,MQ,762,20130705,19000101130500
23,VX,2586,20130705,19000101132400
51,HA,4983,20130705,19000101142300
1338,B6,173,20130705,19000101145600
3694,MQ,719,20130705,19000101165100
3532,MQ,1147,20130705,19000101173000
3402,MQ,655,20130705,19000101200700
2680,B6,200,20130705,19000101213800
17,DL,2475,20130705,19000101214100
2159,DL,944,20130705,19000101215700
1757,AA,1005,20130706,19000101101000
1643,UA,1605,20130706,19000101111900
795,B6,1521,20130706,19000101123100
6054,EV,212,20130706,19000101133800
2223,AA,888,20130706,19000101162700
1902,DL,1035,20130706,19000101172100
1222,UA,2227,20130706,19000101172300
2269,WN,1605,20130706,19000101172600
1516,B6,209,20130706,19000101185700
4572,EV,594,20130706,19000101194000
3472,9E,509,20130706,19000101203500
3535,MQ,483,20130706,19000101211300
569,DL,760,20130706,19000101214400
1151,UA,2402,20130706,19000101220400
187,VX,2565,20130707,19000101001700
1244,UA,1608,20130707,19000101014300
163,WN,1428,20130707,19000101095300
2431,WN,725,20130707,19000101104600
317,AA,733,20130707,19000101104900
1058,UA,1416,20130707,19000101111900
427,WN,725,20130707,19000101144100
3316,WN,1411,20130707,19000101153100
4162,EV,569,20130707,19000101160200
3231,MQ,340,20130707,19000101161800
1394,DL,2454,20130707,19000101190700
2185,US,214,20130707,19000101201700
1901,AA,1417,20130707,19000101221700
1266,UA,2454,20130707,19000101224800
3591,MQ,431,20130707,19000101231400
718,B6,187,20130708,19000101004500
415,VX,2475,20130708,19000101010100
4422,EV,319,20130708,19000101075100
2116,US,184,20130708,19000101075100
303,UA,2586,20130708,19000101083800
2167,US,214,20130708,19000101100300
715,AA,1389,20130708,19000101101600
1435,US,529,20130708,19000101120400
2319,DL,1020,20130708,19000101120700
1765,DL,2586,20130708,19000101133600
925,B6,1005,20130708,19000101134000
1850,AA,187,20130708,19000101134100
2173,US,214,20130708,19000101135400
3689,MQ,502,20130708,19000101140000
2099,AA,1096,20130708,19000101141300
308,B6,273,20130708,19000101151900
4502,EV,748,20130708,19000101165000
4336,EV,746,20130708,19000101180300
1705,DL,1183,20130708,19000101181900
83,B6,944,20130708,19000101190800
918,B6,187,20130708,19000101194400
837,F9,1620,20130708,19000101210200
4453,EV,1092,20130708,19000101234600
1895,AA,1085,20130709,19000101091100
1403,B6,1598,20130709,19000101095500
1092,UA,733,20130709,19000101100600
4998,EV,1107,20130709,19000101103700
485,DL,746,20130709,19000101105600
1218,UA,1372,20130709,19000101110600
116,B6,209,20130709,19000101111000
2431,WN,725,20130709,19000101121100
1281,UA,2565,20130709,19000101134600
1879,AA,1096,20130709,19000101135800
2177,US,214,20130709,19000101145900
2402,B6,301,20130709,19000101154900
673,DL,746,20130709,19000101163500
3793,9E,541,20130709,19000101165700
4300,EV,277,20130709,19000101175900
4702,EV,445,20130709,19000101181100
1695,UA,1400,20130709,19000101190100
3202,MQ,665,20130709,19000101190300
3459,9E,765,20130709,19000101193700
3325,9E,1391,20130709,19000101211200
1202,B6,301,20130709,19000101213100
1266,UA,2454,20130709,19000101214700
1271,WN,711,20130709,19000101230000
697,UA,997,20130709,19000101230600
1464,UA,404,20130709,19000101231800
1435,DL,1010,20130709,19000101232300
1691,AA,1372,20130709,19000101235600
3443,9E,427,20130710,19000101012900
299,UA,2565,20130710,19000101013500
29,VX,2586,20130710,19000101032500
1831,US,541,20130710,19000101100900
397,UA,2586,20130710,19000101112400
1150,UA,2565,20130710,19000101135300
3361,MQ,427,20130710,19000101142800
325,B6,1005,20130710,19000101175700
543,B6,1023,20130710,19000101190400
1131,DL,502,20130710,19000101190500
3771,YV,229,20130710,19000101194500
1705,DL,1183,20130710,19000101203200
17,US,2153,20130710,19000101204500
581,B6,1428,20130710,19000101232400
135,B6,2153,20130711,19000101002300
1816,B6,209,20130711,19000101002300
486,B6,264,20130711,19000101004800
611,B6,2248,20130711,19000101005200
1295,B6,1521,20130711,19000101013600
1183,B6,944,20130711,19000101013900
1433,US,544,20130711,19000101082200
3676,MQ,544,20130711,19000101085400
5813,EV,488,20130711,19000101091500
1643,UA,1605,20130711,19000101110800
3853,EV,748,20130711,19000101113800
1871,AA,1096,20130711,19000101125200
3572,MQ,419,20130711,19000101140700
127,B6,937,20130711,19000101143200
3316,WN,1411,20130711,19000101151500
341,AA,733,20130711,19000101165000
485,UA,1605,20130711,19000101180600
4352,EV,569,20130711,19000101181200
1394,DL,2454,20130711,19000101191500
1266,UA,2454,20130711,19000101200900
3472,9E,509,20130711,19000101205500
569,DL,760,20130711,19000101214900
5048,EV,292,20130711,19000101224600
4370,EV,628,20130711,19000101230500
939,B6,1576,20130712,19000101093900
269,DL,2586,20130712,19000101094700
1415,DL,1990,20130712,19000101094900
589,UA,1085,20130712,19000101112700
1357,AA,1598,20130712,19000101125400
1740,UA,1400,20130712,19000101143700
3340,MQ,502,20130712,19000101150900
1131,DL,502,20130712,19000101151700
1638,UA,404,20130712,19000101172000
1507,AA,1372,20130712,19000101190200
1883,B6,944,20130712,19000101192400
837,F9,1620,20130712,19000101202200
1771,DL,2422,20130713,19000101100600
27,DL,760,20130713,19000101102800
3521,9E,740,20130713,19000101103000
1831,US,541,20130713,19000101105100
263,UA,2227,20130713,19000101113600
1879,AA,1096,20130713,19000101133300
1850,AA,187,20130713,19000101134200
3838,EV,199,20130713,19000101144200
436,UA,1416,20130713,19000101164200
980,US,544,20130713,19000101172900
1122,UA,1023,20130713,19000101174800
1819,DL,1020,20130713,19000101175000
4336,EV,746,20130713,19000101175000
3535,MQ,483,20130713,19000101215800
1071,UA,1585,20130714,19000101003800
3538,9E,1029,20130714,19000101101300
4424,EV,416,20130714,19000101103500
439,UA,1882,20130714,19000101104200
604,US,2133,20130714,19000101115000
1501,US,529,20130714,19000101115100
6115,EV,419,20130714,19000101120200
1425,UA,1065,20130714,19000101121600
2379,DL,1076,20130714,19000101122600
127,B6,937,20130714,19000101132600
5259,EV,488,20130714,19000101144600
1373,B6,636,20130714,19000101155500
1062,UA,2565,20130714,19000101170500
1105,B6,740,20130714,19000101172000
1117,B6,1010,20130714,19000101190800
1394,DL,2454,20130714,19000101194400
2019,DL,1020,20130714,19000101201000
4969,EV,195,20130714,19000101205400
1709,AA,1096,20130714,19000101225000
3832,EV,642,20130714,19000101231900
5258,EV,195,20130714,19000101234100
1503,B6,1598,20130715,19000101042000
1431,US,529,20130715,19000101062800
303,AA,733,20130715,19000101072300
1115,UA,997,20130715,19000101085000
1743,DL,760,20130715,19000101085600
3833,EV,569,20130715,19000101085600
1218,UA,1372,20130715,19000101102300
4297,EV,488,20130715,19000101103700
3644,MQ,762,20130715,19000101122100
1357,AA,1598,20130715,19000101124900
2219,DL,1020,20130715,19000101131200
2099,AA,1096,20130715,19000101135400
4552,EV,445,20130715,19000101135400
1174,DL,1035,20130715,19000101141700
5812,EV,628,20130715,19000101191100
625,WN,711,20130715,19000101193500
5769,EV,229,20130715,19000101210000
3433,9E,340,20130715,19000101213100
4695,EV,209,20130715,19000101223300
985,DL,187,20130715,19000101225200
97,B6,1626,20130715,19000101233100
97,B6,1626,20130716,19000101002000
1203,B6,1598,20130716,19000101023400
1965,US,529,20130716,19000101081000
1454,UA,1416,20130716,19000101084500
1183,UA,1068,20130716,19000101090000
1103,UA,2434,20130716,19000101093000
301,DL,1598,20130716,19000101122700
1275,DL,1990,20130716,19000101131000
1855,AA,888,20130716,19000101133400
1357,AA,1598,20130716,19000101135900
2175,US,214,20130716,19000101144400
1131,DL,502,20130716,19000101144800
1947,DL,762,20130716,19000101150000
4304,EV,1167,20130716,19000101151900
1565,DL,2586,20130716,19000101162700
3588,MQ,1020,20130716,19000101162800
2625,WN,725,20130716,19000101182400
31,DL,1990,20130716,19000101192500
1499,DL,762,20130716,19000101192600
763,AA,1389,20130716,19000101202700
926,DL,746,20130716,19000101203300
1556,UA,2565,20130716,19000101211200
1982,DL,1096,20130716,19000101212000
523,B6,2475,20130716,19000101232500
1431,US,529,20130717,19000101062900
6177,EV,212,20130717,19000101071100
461,DL,762,20130717,19000101075600
2083,AA,1372,20130717,19000101092500
2285,DL,950,20130717,19000101093100
1403,B6,1598,20130717,19000101094500
1509,US,529,20130717,19000101095500
1218,UA,1372,20130717,19000101101400
1109,DL,1010,20130717,19000101103800
189,B6,2446,20130717,19000101110900
4233,EV,266,20130717,19000101131300
345,AA,733,20130717,19000101180800
1899,US,544,20130717,19000101184900
89,B6,2446,20130717,19000101192600
1507,AA,1372,20130717,19000101192900
1442,UA,1372,20130717,19000101205000
5454,EV,488,20130717,19000101212200
926,DL,746,20130717,19000101213000
305,B6,1065,20130717,19000101214200
135,B6,2153,20130717,19000101230500
291,UA,1504,20130717,19000101231500
499,B6,950,20130717,19000101232900
165,B6,2454,20130717,19000101233200
105,B6,740,20130718,19000101003000
1183,UA,1068,20130718,19000101091900
255,UA,733,20130718,19000101130600
954,DL,1076,20130718,19000101142900
863,DL,2475,20130718,19000101144000
673,DL,746,20130718,19000101161800
1200,UA,2425,20130718,19000101170000
4377,EV,820,20130718,19000101173600
1600,UA,2454,20130718,19000101174400
5432,EV,764,20130718,19000101175600
3357,MQ,762,20130718,19000101184700
89,B6,2446,20130718,19000101185600
1580,UA,2227,20130718,19000101193300
1999,AA,1085,20130718,19000101204500
5092,EV,746,20130718,19000101231000
3603,MQ,502,20130718,19000101234100
1816,B6,209,20130719,19000101011900
4424,EV,416,20130719,19000101083100
2279,AA,1096,20130719,19000101100300
4380,EV,1008,20130719,19000101102000
1959,DL,944,20130719,19000101104300
3611,MQ,719,20130719,19000101112600
1275,DL,1990,20130719,19000101131800
2445,DL,950,20130719,19000101132800
4302,EV,1092,20130719,19000101140900
2402,B6,301,20130719,19000101154500
4580,EV,725,20130719,19000101165000
4667,EV,1008,20130719,19000101171100
2949,MQ,765,20130719,19000101184300
325,B6,1005,20130719,19000101190300
449,US,529,20130719,19000101190400
353,AA,733,20130719,19000101193400
1117,B6,1010,20130719,19000101193800
1394,DL,2454,20130719,19000101194300
503,DL,2446,20130719,19000101200800
479,DL,1969,20130719,19000101201000
1178,UA,1400,20130719,19000101202400
1161,UA,2425,20130719,19000101202900
569,DL,760,20130719,19000101211600
153,B6,1028,20130719,19000101214300
1629,DL,2248,20130719,19000101221100
312,UA,2434,20130719,19000101224500
5454,EV,488,20130719,19000101225000
3603,MQ,502,20130719,19000101230500
839,B6,1576,20130720,19000101042500
4297,EV,488,20130720,19000101090800
3709,MQ,719,20130720,19000101092000
4213,EV,416,20130720,19000101093300
561,UA,1620,20130720,19000101100500
4105,9E,636,20130720,19000101102700
3265,EV,266,20130720,19000101125100
331,AA,733,20130720,19000101143300
477,B6,828,20130720,19000101171700
1695,UA,1400,20130720,19000101180200
503,UA,937,20130720,19000101180500
1619,DL,1020,20130720,19000101182300
2815,MQ,425,20130720,19000101182700
4581,EV,463,20130720,19000101200500
413,VX,2475,20130720,19000101201200
297,US,541,20130720,19000101204900
2181,DL,950,20130720,19000101205000
87,DL,1990,20130720,19000101230400
3374,MQ,427,20130720,19000101230900
29,VX,2586,20130720,19000101232600
499,B6,950,20130721,19000101000800
731,DL,502,20130721,19000101080000
4245,EV,266,20130721,19000101090300
3538,9E,1029,20130721,19000101100800
715,AA,1389,20130721,19000101102400
199,B6,950,20130721,19000101114800
4510,EV,725,20130721,19000101114800
1,AA,2475,20130721,19000101121500
5795,EV,319,20130721,19000101131800
2043,DL,760,20130721,19000101160200
3588,MQ,1020,20130721,19000101161600
161,DL,2422,20130721,19000101182100
3523,9E,740,20130721,19000101182600
3556,MQ,502,20130721,19000101184300
85,AA,2586,20130721,19000101185700
681,US,2133,20130721,19000101190400
3669,MQ,762,20130721,19000101191400
2459,DL,944,20130721,19000101192000
3301,MQ,431,20130721,19000101193800
3044,MQ,184,20130721,19000101194400
2603,WN,764,20130721,19000101195000
413,VX,2475,20130721,19000101201900
490,UA,2434,20130721,19000101234000
994,UA,200,20130722,19000101003300
3841,EV,569,20130722,19000101012100
1677,B6,828,20130722,19000101022300
3833,EV,569,20130722,19000101081800
763,DL,2475,20130722,19000101095600
2119,DL,1020,20130722,19000101100200
694,UA,2565,20130722,19000101111800
1581,UA,2402,20130722,19000101115100
251,VX,2248,20130722,19000101120700
765,UA,1605,20130722,19000101133200
743,AA,1389,20130722,19000101154000
688,US,2133,20130722,19000101155300
1750,AA,187,20130722,19000101181300
2402,B6,301,20130722,19000101184700
996,UA,2565,20130722,19000101185100
881,AA,1391,20130722,19000101213100
1407,B6,228,20130722,19000101220500
695,AA,1521,20130722,19000101224300
2041,DL,760,20130722,19000101234700
1629,DL,2248,20130723,19000101003700
3363,MQ,427,20130723,19000101100500
301,DL,1598,20130723,19000101123800
1519,UA,937,20130723,19000101140500
3361,MQ,427,20130723,19000101141400
1,B6,1069,20130723,19000101141600
1338,B6,173,20130723,19000101162700
3391,MQ,479,20130723,19000101170900
3694,MQ,719,20130723,19000101181600
483,UA,2454,20130723,19000101202200
421,UA,719,20130723,19000101204900
17,US,2153,20130723,19000101211100
2603,WN,764,20130723,19000101213500
5169,EV,258,20130724,19000101000400
1071,UA,1585,20130724,19000101014500
677,B6,828,20130724,19000101101400
5810,EV,529,20130724,19000101104700
2431,WN,725,20130724,19000101112800
411,B6,2248,20130724,19000101123600
925,B6,1005,20130724,19000101133900
5132,EV,198,20130724,19000101140200
3493,MQ,419,20130724,19000101152400
4171,EV,799,20130724,19000101153200
673,DL,746,20130724,19000101161800
4576,EV,605,20130724,19000101184100
2580,B6,200,20130724,19000101193300
773,AA,1389,20130724,19000101194000
2019,AA,888,20130724,19000101201600
263,B6,2422,20130724,19000101203600
503,DL,2446,20130724,19000101204200
3525,9E,740,20130724,19000101211200
2370,DL,1035,20130724,19000101212300
2144,US,184,20130724,19000101214900
462,UA,1400,20130725,19000101010800
206,UA,2402,20130725,19000101012700
1503,B6,1598,20130725,19000101034300
698,UA,1416,20130725,19000101081000
8,B6,273,20130725,19000101084300
4380,EV,1008,20130725,19000101100200
1429,US,544,20130725,19000101105600
1435,US,529,20130725,19000101121000
411,B6,2248,20130725,19000101123500
1148,UA,997,20130725,19000101123800
127,B6,937,20130725,19000101135400
739,AA,1389,20130725,19000101140200
5817,EV,199,20130725,19000101144100
643,UA,719,20130725,19000101144900
4949,EV,461,20130725,19000101155400
1130,UA,2454,20130725,19000101163500
1200,UA,2425,20130725,19000101174200
83,B6,944,20130725,19000101175400
763,AA,1389,20130725,19000101183900
3540,9E,1029,20130725,19000101195200
773,AA,1389,20130725,19000101200900
2131,DL,502,20130725,19000101203700
837,F9,1620,20130725,19000101204200
1999,AA,1085,20130725,19000101210700
803,B6,1598,20130725,19000101211200
3385,9E,187,20130725,19000101222400
669,B6,2569,20130725,19000101224100
3443,9E,427,20130725,19000101224800
4700,EV,529,20130726,19000101010500
1919,DL,1020,20130726,19000101075100
479,UA,1416,20130726,19000101075900
583,B6,944,20130726,19000101083100
226,UA,1400,20130726,19000101084500
1448,UA,937,20130726,19000101085500
5814,EV,463,20130726,19000101085700
453,B6,1028,20130726,19000101093600
1163,UA,200,20130726,19000101110900
4495,EV,708,20130726,19000101120800
2502,B6,301,20130726,19000101133600
371,UA,2454,20130726,19000101135000
4233,EV,266,20130726,19000101143600
373,UA,1023,20130726,19000101153100
1373,B6,636,20130726,19000101155000
1375,DL,1990,20130726,19000101155400
3669,MQ,762,20130726,19000101175300
2302,B6,301,20130726,19000101175600
95,DL,2475,20130726,19000101183600
1202,B6,301,20130726,19000101194700
556,UA,2133,20130726,19000101195200
1259,UA,1416,20130726,19000101220800
1141,US,541,20130727,19000101080400
371,B6,1076,20130727,19000101082900
1592,UA,937,20130727,19000101105900
1055,US,529,20130727,19000101115800
795,B6,1521,20130727,19000101121500
1357,AA,1598,20130727,19000101124400
3265,EV,266,20130727,19000101131200
2175,US,214,20130727,19000101140400
4420,EV,284,20130727,19000101151900
2132,US,184,20130727,19000101160300
1325,WN,711,20130727,19000101165600
3973,9E,288,20130727,19000101165900
127,DL,509,20130727,19000101172000
883,AA,1372,20130727,19000101174400
345,AA,733,20130727,19000101181500
4268,9E,541,20130727,19000101192300
423,B6,2475,20130727,19000101193700
61,DL,762,20130727,19000101201700
1152,UA,2434,20130727,19000101215500
4309,EV,284,20130727,19000101224900
527,B6,937,20130728,19000101002700
2603,WN,764,20130728,19000101004000
2002,B6,301,20130728,19000101013400
1524,UA,1085,20130728,19000101021700
1259,UA,1416,20130728,19000101031500
1435,DL,1010,20130728,19000101031900
1042,US,541,20130728,19000101080500
905,B6,740,20130728,19000101080900
4711,EV,872,20130728,19000101115400
3281,MQ,479,20130728,19000101125800
3658,MQ,762,20130728,19000101143500
580,UA,2586,20130728,19000101155800
1183,UA,1068,20130728,19000101180400
703,B6,1598,20130728,19000101183700
1902,DL,1035,20130728,19000101184100
1161,B6,1035,20130728,19000101195600
1499,DL,762,20130728,19000101211400
503,DL,2446,20130728,19000101211900
408,B6,273,20130728,19000101234200
425,B6,1005,20130729,19000101004800
1203,B6,1598,20130729,19000101030400
1722,UA,937,20130729,19000101084500
2119,DL,1020,20130729,19000101093700
5827,EV,277,20130729,19000101100000
1171,UA,719,20130729,19000101100100
3565,MQ,544,20130729,19000101111700
1511,B6,1068,20130729,19000101111900
1129,B6,1074,20130729,19000101140600
348,FL,762,20130729,19000101160800
6049,EV,212,20130729,19000101161300
1751,AA,1005,20130729,19000101173000
2136,US,184,20130729,19000101180900
17,US,2153,20130729,19000101184000
2331,DL,502,20130729,19000101191700
367,UA,2586,20130729,19000101192700
1442,UA,1372,20130729,19000101204600
3443,9E,427,20130729,19000101214000
5716,EV,228,20130730,19000101070500
1258,UA,1605,20130730,19000101072300
1965,US,529,20130730,19000101074200
163,WN,1428,20130730,19000101100600
27,DL,760,20130730,19000101103700
1643,UA,1605,20130730,19000101112200
5299,EV,963,20130730,19000101124100
971,B6,1076,20130730,19000101135200
739,AA,1389,20130730,19000101140600
6054,EV,212,20130730,19000101141400
3318,9E,301,20130730,19000101161100
744,UA,1372,20130730,19000101161400
2625,WN,725,20130730,19000101180300
5601,EV,544,20130730,19000101182600
1119,B6,541,20130730,19000101183900
566,UA,937,20130730,19000101190400
884,DL,1620,20130730,19000101195300
359,AA,733,20130730,19000101195900
926,DL,746,20130730,19000101202100
775,UA,719,20130730,19000101203200
169,VX,2454,20130730,19000101215500
4695,EV,209,20130730,19000101222700
1591,UA,1400,20130731,19000101075500
311,UA,1605,20130731,19000101091600
4517,EV,628,20130731,19000101115600
1191,B6,199,20130731,19000101132100
4171,EV,799,20130731,19000101162600
3393,9E,213,20130731,19000101173900
4091,EV,212,20130731,19000101175800
3854,EV,746,20130731,19000101192700
1711,AA,740,20130731,19000101194400
2019,AA,888,20130731,19000101200300
669,B6,2569,20130731,19000101215700
415,VX,2475,20130731,19000101225900
291,UA,1504,20130731,19000101233400
1729,DL,2248,20130801,19000101001600
1371,B6,1076,20130801,19000101025700
2169,US,214,20130801,19000101075600
3550,MQ,762,20130801,19000101081700
1722,UA,937,20130801,19000101084900
3841,WN,711,20130801,19000101085000
4419,EV,1131,20130801,19000101103100
1171,UA,719,20130801,19000101112200
1847,DL,762,20130801,19000101130500
2077,US,544,20130801,19000101135000
226,WN,1605,20130801,19000101151300
4115,9E,228,20130801,19000101162600
503,UA,1504,20130801,19000101173700
4181,EV,1092,20130801,19000101175500
3400,9E,745,20130801,19000101180600
4678,EV,1008,20130801,19000101193300
283,B6,944,20130801,19000101194700
244,UA,200,20130801,19000101202800
1935,DL,1010,20130801,19000101204200
1729,B6,1074,20130801,19000101204300
3621,MQ,213,20130801,19000101225800
785,AA,1389,20130801,19000101234400
2002,B6,301,20130802,19000101001700
1603,UA,2565,20130802,19000101091300
1271,DL,1069,20130802,19000101103200
3419,MQ,762,20130802,19000101111800
2144,US,184,20130802,19000101121300
2319,DL,1020,20130802,19000101121600
3644,MQ,762,20130802,19000101121700
483,B6,944,20130802,19000101123000
